ID,Celebrity,Image,Type,NumAnnotators,VotesYes,VotesNo,CriteriaMetFraction,FinalDecision,Reason
ID000212,Kevin-Spacey,02.jpg,Real,6,6,0,1.0,KEEP,
ID000212,Kevin-Spacey,02.png,Fake,6,0,6,0.0,DISCARD,
ID000212,Kevin-Spacey,03.jpg,Real,6,6,0,1.0,KEEP,
ID000212,Kevin-Spacey,03.png,Fake,6,4,2,0.67,KEEP,
ID000213,Kevin-Xu,01.jpg,Fake,6,4,2,0.67,KEEP,
ID000213,Kevin-Xu,01.png,Real,6,4,2,0.67,KEEP,
ID000213,Kevin-Xu,01.webp,Real,6,3,3,0.5,TIE,
ID000213,Kevin-Xu,02.jpg,Real,6,6,0,1.0,KEEP,
ID000214,Kiefer-Sutherland,01.jpg,Fake,6,2,4,0.67,DISCARD,
ID000214,Kiefer-Sutherland,01.jpg,Real,6,6,0,1.0,KEEP,
ID000214,Kiefer-Sutherland,02.jpg,Fake,6,1,5,0.67,DISCARD,
ID000214,Kiefer-Sutherland,02.jpg,Real,6,6,0,1.0,KEEP,
ID000214,Kiefer-Sutherland,03.jpg,Fake,6,5,1,0.83,KEEP,
ID000214,Kiefer-Sutherland,04.jpg,Fake,6,3,3,1.0,TIE,
ID000214,Kiefer-Sutherland,05.jpg,Fake,6,3,3,0.67,TIE,
ID000215,Kim-Jong-Un,01.jpg,Fake,6,4,2,1.0,KEEP,
ID000215,Kim-Jong-Un,01.jpg,Real,6,6,0,1.0,KEEP,
ID000215,Kim-Jong-Un,02.jpg,Real,6,6,0,1.0,KEEP,
ID000215,Kim-Jong-Un,02.png,Fake,6,1,5,0.5,DISCARD,
ID000215,Kim-Jong-Un,03.jpg,Real,6,6,0,1.0,KEEP,
ID000215,Kim-Jong-Un,03.png,Fake,6,4,2,1.0,KEEP,
ID000215,Kim-Jong-Un,04.jpg,Fake,6,4,2,1.0,KEEP,
ID000216,Kirsten-Dunst,01.jpg,Fake,6,4,2,0.67,KEEP,
ID000216,Kirsten-Dunst,01.jpg,Real,6,6,0,1.0,KEEP,
ID000216,Kirsten-Dunst,02.jpg,Fake,6,0,6,0.0,DISCARD,
ID000216,Kirsten-Dunst,03.jpg,Fake,6,1,5,0.17,DISCARD,
ID000217,Kristen-Stewart,01.jpg,Fake,6,6,0,1.0,KEEP,
ID000217,Kristen-Stewart,01.jpg,Real,6,6,0,1.0,KEEP,
ID000217,Kristen-Stewart,02.jpg,Real,6,6,0,1.0,KEEP,
ID000217,Kristen-Stewart,03.jpg,Fake,6,2,4,0.5,DISCARD,
ID000218,Kristin-Scott-Thomas,01.jpg,Fake,6,6,0,1.0,KEEP,
ID000218,Kristin-Scott-Thomas,01.jpg,Real,6,6,0,1.0,KEEP,
ID000219,Kurt-Russell,01.jpg,Fake,6,4,2,0.67,KEEP,
ID000219,Kurt-Russell,01.jpg,Real,6,6,0,1.0,KEEP,
ID000219,Kurt-Russell,02.jpg,Fake,6,0,6,0.0,DISCARD,
ID000220,Lady-gagga,01.jpg,Real,6,6,0,1.0,KEEP,
ID000220,Lady-gagga,01.png,Fake,6,3,3,0.83,TIE,
ID000220,Lady-gagga,02.jpg,Fake,6,1,5,0.83,DISCARD,
ID000220,Lady-gagga,02.jpg,Real,6,6,0,1.0,KEEP,
ID000220,Lady-gagga,03.jpg,Fake,6,2,4,0.83,DISCARD,
ID000220,Lady-gagga,48.png,Fake,6,4,2,0.83,KEEP,
ID000221,Lamar-Jackson,01.jpg,Fake,6,1,5,0.17,DISCARD,
ID000221,Lamar-Jackson,01.png,Real,6,6,0,1.0,KEEP,
ID000221,Lamar-Jackson,02.jpg,Fake,6,1,5,0.17,DISCARD,
ID000222,Lamine-yaml,01.jpg,Real,6,6,0,1.0,KEEP,
ID000222,Lamine-yaml,5.jpg,Fake,6,6,0,1.0,KEEP,
ID000223,Laura-Wolvaardt,01.jpg,Fake,6,0,6,0.0,DISCARD,
ID000223,Laura-Wolvaardt,01.png,Real,6,6,0,1.0,KEEP,
ID000223,Laura-Wolvaardt,02.png,Real,6,6,0,1.0,KEEP,
ID000223,Laura-Wolvaardt,03.jpg,Real,6,3,3,0.5,TIE,
ID000223,Laura-Wolvaardt,730732270_2118144989085113_1710785244193473374_n.jpg,Fake,6,3,3,0.67,TIE,
ID000223,Laura-Wolvaardt,images (1).jpg,Fake,6,6,0,1.0,KEEP,
ID000223,Laura-Wolvaardt,images.jpg,Fake,6,4,2,0.67,KEEP,
ID000225,LeBron-James,01.jpg,Fake,6,4,2,0.67,KEEP,
ID000225,LeBron-James,01.jpg,Real,6,6,0,1.0,KEEP,
ID000225,LeBron-James,02.jpg,Fake,6,0,6,0.0,DISCARD,
ID000225,LeBron-James,02.png,Real,6,6,0,1.0,KEEP,
ID000225,LeBron-James,03.jpg,Real,6,6,0,1.0,KEEP,
ID000225,LeBron-James,06.png,Fake,6,4,2,0.67,KEEP,
ID000226,Lee-Min-ho,01.jpg,Fake,6,6,0,1.0,KEEP,
ID000226,Lee-Min-ho,01.jpg,Real,6,6,0,1.0,KEEP,
ID000226,Lee-Min-ho,02.jpg,Fake,6,6,0,1.0,KEEP,
ID000226,Lee-Min-ho,06.png,Fake,6,4,2,0.67,KEEP,
ID000227,Liam-Hemsworth,01.jpg,Fake,6,4,2,1.0,KEEP,
ID000227,Liam-Hemsworth,01.jpg,Real,6,6,0,1.0,KEEP,
ID000227,Liam-Hemsworth,02.jpg,Fake,6,1,5,0.67,DISCARD,
ID000227,Liam-Hemsworth,02.jpg,Real,6,6,0,1.0,KEEP,
ID000227,Liam-Hemsworth,03.png,Fake,6,3,3,0.83,TIE,
ID000227,Liam-Hemsworth,04.png,Fake,6,3,3,1.0,TIE,
ID000227,Liam-Hemsworth,05.jpg,Fake,6,1,5,0.5,DISCARD,
ID000228,Lindsay-Lohan,01.jpg,Fake,6,4,2,0.67,KEEP,
ID000228,Lindsay-Lohan,01.jpg,Real,6,6,0,1.0,KEEP,
ID000228,Lindsay-Lohan,02.jpg,Real,6,6,0,1.0,KEEP,
ID000228,Lindsay-Lohan,04.jpg,Fake,6,1,5,0.17,DISCARD,
ID000228,Lindsay-Lohan,05.jpg,Fake,6,0,6,0.0,DISCARD,
ID000229,Link-Neal,01.jpg,Fake,6,2,4,0.33,DISCARD,
ID000229,Link-Neal,01.jpg,Real,6,6,0,1.0,KEEP,
ID000229,Link-Neal,02.jpg,Real,6,6,0,1.0,KEEP,
ID000230,Lionel-Messi,01.jpg,Fake,6,1,5,0.33,DISCARD,
ID000230,Lionel-Messi,01.jpg,Real,6,6,0,1.0,KEEP,
ID000230,Lionel-Messi,02.jpg,Fake,6,5,1,1.0,KEEP,
ID000230,Lionel-Messi,02.jpg,Real,6,6,0,1.0,KEEP,
ID000230,Lionel-Messi,03.jpg,Fake,6,6,0,1.0,KEEP,
ID000231,Lisa,01.jpg,Real,6,6,0,1.0,KEEP,
ID000231,Lisa,02.jpg,Fake,6,2,4,0.5,DISCARD,
ID000231,Lisa,03.jpg,Fake,6,2,4,0.5,DISCARD,
ID000231,Lisa,55.png,Fake,6,4,2,0.67,KEEP,
ID000231,Lisa,55.png,Real,6,6,0,1.0,KEEP,
ID000232,Livvy-Dunne,01.jpg,Fake,6,4,2,1.0,KEEP,
ID000232,Livvy-Dunne,02.jpg,Fake,6,2,4,0.67,DISCARD,
ID000232,Livvy-Dunne,03.jpg,Fake,6,5,1,1.0,KEEP,
ID000232,Livvy-Dunne,04.jpg,Fake,6,2,4,0.83,DISCARD,
ID000232,Livvy-Dunne,05.jpg,Fake,6,0,6,0.0,DISCARD,
ID000232,Livvy-Dunne,1.jpg,Real,6,6,0,1.0,KEEP,
ID000232,Livvy-Dunne,1.png,Fake,6,2,4,0.67,DISCARD,
ID000233,Luis-Díaz,01.jpg,Fake,6,0,6,0.0,DISCARD,
ID000233,Luis-Díaz,01.jpg,Real,6,4,2,0.67,KEEP,
ID000233,Luis-Díaz,02.jpg,Real,6,6,0,1.0,KEEP,
ID000234,Maggie-Smith,01.jpg,Fake,6,5,1,0.83,KEEP,
ID000234,Maggie-Smith,01.jpg,Real,6,6,0,1.0,KEEP,
ID000234,Maggie-Smith,02.jpg,Fake,6,5,1,0.83,KEEP,
ID000234,Maggie-Smith,03.jpg,Fake,6,2,4,0.67,DISCARD,
ID000235,Mahatma-Gandhi,01.jpg,Fake,6,6,0,1.0,KEEP,
ID000235,Mahatma-Gandhi,01.jpg,Real,6,6,0,1.0,KEEP,
ID000235,Mahatma-Gandhi,02.jpg,Real,6,5,1,1.0,KEEP,
ID000235,Mahatma-Gandhi,02.png,Fake,6,2,4,0.33,DISCARD,
ID000235,Mahatma-Gandhi,03.jpg,Real,6,5,1,1.0,KEEP,
ID000237,Marc-Benioff,01.jpg,Fake,6,1,5,0.17,DISCARD,
ID000237,Marc-Benioff,01.jpg,Real,6,6,0,1.0,KEEP,
ID000237,Marc-Benioff,02.jpg,Fake,6,3,3,0.5,TIE,
ID000239,Margot-Robie,01.jpg,Fake,6,4,2,1.0,KEEP,
ID000239,Margot-Robie,01.jpg,Real,6,6,0,1.0,KEEP,
ID000239,Margot-Robie,02.jpg,Fake,6,3,3,1.0,TIE,
ID000239,Margot-Robie,02.jpg,Real,6,6,0,1.0,KEEP,
ID000239,Margot-Robie,03.jpg,Fake,6,1,5,0.83,DISCARD,
ID000239,Margot-Robie,04.png,Fake,6,2,4,0.83,DISCARD,
ID000239,Margot-Robie,05.jpg,Fake,6,3,3,1.0,TIE,
ID000239,Margot-Robie,06.png,Fake,6,2,4,0.83,DISCARD,
ID000240,Maria-Corina-Machado,01.jpg,Fake,6,3,3,0.5,TIE,
ID000240,Maria-Corina-Machado,01.jpg,Real,6,6,0,1.0,KEEP,
ID000240,Maria-Corina-Machado,02.jpg,Fake,6,2,4,0.33,DISCARD,
ID000241,Marilyn-Monroe,01.jpg,Fake,6,3,3,0.83,TIE,
ID000241,Marilyn-Monroe,01.jpg,Real,6,6,0,1.0,KEEP,
ID000241,Marilyn-Monroe,02.jpg,Fake,6,4,2,0.83,KEEP,
ID000241,Marilyn-Monroe,02.jpg,Real,6,6,0,1.0,KEEP,
ID000241,Marilyn-Monroe,03.png,Fake,6,3,3,0.83,TIE,
ID000241,Marilyn-Monroe,04.jpg,Fake,6,4,2,1.0,KEEP,
ID000242,Mario-Götze,01.jpg,Fake,6,5,1,0.83,KEEP,
ID000242,Mario-Götze,01.jpg,Real,6,6,0,1.0,KEEP,
ID000242,Mario-Götze,02.jpg,Fake,6,5,1,0.83,KEEP,
ID000242,Mario-Götze,02.jpg,Real,6,6,0,1.0,KEEP,
ID000242,Mario-Götze,03.jpg,Real,6,6,0,1.0,KEEP,
ID000244,Mark-Wahlberg,01.jpg,Real,6,6,0,1.0,KEEP,
ID000245,Mark-Zukerberg,01.jpg,Fake,6,2,4,0.5,DISCARD,
ID000245,Mark-Zukerberg,01.jpg,Real,6,6,0,1.0,KEEP,
ID000245,Mark-Zukerberg,02.jpg,Fake,6,4,2,0.83,KEEP,
ID000245,Mark-Zukerberg,02.jpg,Real,6,6,0,1.0,KEEP,
ID000245,Mark-Zukerberg,03.jpg,Fake,6,5,1,1.0,KEEP,
ID000245,Mark-Zukerberg,03.jpg,Real,6,6,0,1.0,KEEP,
ID000246,Marlon-Brando,01.jpg,Fake,6,3,3,0.83,TIE,
ID000246,Marlon-Brando,01.jpg,Real,6,6,0,1.0,KEEP,
ID000246,Marlon-Brando,02.jpg,Fake,6,2,4,0.67,DISCARD,
ID000246,Marlon-Brando,02.jpg,Real,6,6,0,1.0,KEEP,
ID000246,Marlon-Brando,03.jpg,Fake,6,0,6,0.0,DISCARD,
ID000246,Marlon-Brando,04.jpg,Fake,6,0,6,0.0,DISCARD,
ID000246,Marlon-Brando,05.jpg,Fake,6,0,6,0.0,DISCARD,
ID000246,Marlon-Brando,06.jpg,Fake,6,4,2,0.83,KEEP,
ID000246,Marlon-Brando,07.png,Fake,6,1,5,0.17,DISCARD,
ID000247,Marques-Brownlee-MKBHD,01.jpg,Fake,6,3,3,0.5,TIE,
ID000247,Marques-Brownlee-MKBHD,01.jpg,Real,6,6,0,1.0,KEEP,
ID000247,Marques-Brownlee-MKBHD,02.png,Real,6,5,1,1.0,KEEP,
ID000248,Martin-Lewis,01.jpg,Real,6,6,0,1.0,KEEP,
ID000248,Martin-Lewis,02.jpg,Real,6,6,0,1.0,KEEP,
ID000248,Martin-Lewis,03.jpg,Fake,6,2,4,0.33,DISCARD,
ID000248,Martin-Lewis,06.png,Fake,6,3,3,0.5,TIE,
ID000249,Martin-Ødegaard,01.jpg,Fake,6,3,3,0.5,TIE,
ID000249,Martin-Ødegaard,01.jpg,Real,6,6,0,1.0,KEEP,
ID000250,Matt-Damon,01.jpg,Fake,6,6,0,1.0,KEEP,
ID000250,Matt-Damon,01.jpg,Real,6,6,0,1.0,KEEP,
ID000250,Matt-Damon,02.jpg,Fake,6,6,0,1.0,KEEP,
ID000250,Matt-Damon,02.jpg,Real,6,6,0,1.0,KEEP,
ID000250,Matt-Damon,03.jpg,Real,6,5,1,0.83,KEEP,
ID000251,Matt-Dillon,01.jpg,Fake,6,1,5,0.17,DISCARD,
ID000251,Matt-Dillon,01.jpg,Real,6,6,0,1.0,KEEP,
ID000251,Matt-Dillon,02.jpg,Real,6,5,1,0.83,KEEP,
ID000252,Matt-Rife,01.jpg,Fake,6,6,0,1.0,KEEP,
ID000252,Matt-Rife,01.jpg,Real,6,6,0,1.0,KEEP,
ID000252,Matt-Rife,02.jpg,Real,6,6,0,1.0,KEEP,
ID000252,Matt-Rife,03.jpg,Real,6,6,0,1.0,KEEP,
ID000253,Matthew-Broderick,01.jpg,Fake,6,3,3,0.5,TIE,
ID000253,Matthew-Broderick,01.jpg,Real,6,6,0,1.0,KEEP,
ID000253,Matthew-Broderick,02.jpg,Fake,6,4,2,0.67,KEEP,
ID000253,Matthew-Broderick,02.jpg,Real,6,6,0,1.0,KEEP,
ID000254,Mesut-Ozil,01.jpg,Fake,6,6,0,1.0,KEEP,
ID000254,Mesut-Ozil,01.jpg,Real,6,6,0,1.0,KEEP,
ID000254,Mesut-Ozil,02.jpg,Fake,6,5,1,1.0,KEEP,
ID000254,Mesut-Ozil,02.jpg,Real,6,6,0,1.0,KEEP,
ID000255,Michael-Caine,01.jpg,Real,6,6,0,1.0,KEEP,
ID000255,Michael-Caine,01.png,Fake,6,5,1,1.0,KEEP,
ID000255,Michael-Caine,02.jpg,Fake,6,6,0,1.0,KEEP,
ID000255,Michael-Caine,02.jpg,Real,6,5,1,1.0,KEEP,
ID000255,Michael-Caine,03.jpg,Fake,6,6,0,1.0,KEEP,
ID000256,Michael-Cera,01.jpg,Fake,6,2,4,0.33,DISCARD,
ID000256,Michael-Cera,01.jpg,Real,6,6,0,1.0,KEEP,
ID000256,Michael-Cera,02.png,Fake,6,0,6,0.0,DISCARD,
ID000257,Michael-J-Fox,01.jpg,Fake,6,5,1,0.83,KEEP,
ID000257,Michael-J-Fox,01.jpg,Real,6,6,0,1.0,KEEP,
ID000257,Michael-J-Fox,02.jpg,Fake,6,1,5,0.17,DISCARD,
ID000257,Michael-J-Fox,02.jpg,Real,6,6,0,1.0,KEEP,
ID000257,Michael-J-Fox,03.jpg,Fake,6,0,6,0.17,DISCARD,
ID000257,Michael-J-Fox,03.jpg,Real,6,6,0,1.0,KEEP,
ID000257,Michael-J-Fox,04.jpg,Fake,6,3,3,0.5,TIE,
ID000258,Michael-Keaton,01.jpg,Fake,6,2,4,0.33,DISCARD,
ID000258,Michael-Keaton,01.jpg,Real,6,6,0,1.0,KEEP,
ID000258,Michael-Keaton,02.jpg,Fake,6,3,3,0.67,TIE,
ID000258,Michael-Keaton,02.jpg,Real,6,6,0,1.0,KEEP,
ID000260,Michael-Jackson,01.jpg,Fake,6,4,2,1.0,KEEP,
ID000260,Michael-Jackson,01.jpg,Real,6,6,0,1.0,KEEP,
ID000260,Michael-Jackson,02.jpg,Fake,6,4,2,1.0,KEEP,
ID000260,Michael-Jackson,02.png,Real,6,6,0,1.0,KEEP,
ID000260,Michael-Jackson,03.jpg,Fake,6,2,4,0.5,DISCARD,
ID000260,Michael-Jackson,04.png,Fake,6,0,6,0.67,DISCARD,
ID000260,Michael-Jackson,05.jpg,Fake,6,4,2,1.0,KEEP,
ID000261,Michele-Morrone,01.jpg,Fake,6,1,5,0.5,DISCARD,
ID000261,Michele-Morrone,01.jpg,Real,6,6,0,1.0,KEEP,
ID000261,Michele-Morrone,02.jpg,Fake,6,1,5,0.33,DISCARD,
ID000261,Michele-Morrone,02.jpg,Real,6,6,0,1.0,KEEP,
ID000261,Michele-Morrone,03.jpg,Fake,6,1,5,0.33,DISCARD,
ID000261,Michele-Morrone,03.jpg,Real,6,6,0,1.0,KEEP,
ID000261,Michele-Morrone,04.jpg,Fake,6,2,4,0.33,DISCARD,
ID000262,Michelle-Pfeiffer,01.jpg,Fake,6,2,4,0.33,DISCARD,
ID000262,Michelle-Pfeiffer,01.jpg,Real,6,5,1,0.83,KEEP,
ID000262,Michelle-Pfeiffer,02.jpg,Fake,6,5,1,0.83,KEEP,
ID000262,Michelle-Pfeiffer,02.jpg,Real,6,4,2,0.67,KEEP,
ID000262,Michelle-Pfeiffer,03.jpg,Fake,6,5,1,0.83,KEEP,
ID000262,Michelle-Pfeiffer,04.jpg,Fake,6,0,6,0.0,DISCARD,
ID000263,Michelle-Yeoh,01.jpg,Fake,6,3,3,0.5,TIE,
ID000263,Michelle-Yeoh,01.jpg,Real,6,6,0,1.0,KEEP,
ID000263,Michelle-Yeoh,02.jpg,Fake,6,4,2,0.67,KEEP,
ID000264,Mickey-Rourke,01.jpg,Fake,6,3,3,0.67,TIE,
ID000264,Mickey-Rourke,01.jpg,Real,6,6,0,1.0,KEEP,
ID000264,Mickey-Rourke,02.jpg,Real,6,5,1,0.83,KEEP,
ID000264,Mickey-Rourke,03.jpg,Fake,6,5,1,0.83,KEEP,
ID000265,Miles-Teller,01.jpg,Fake,6,2,4,0.67,DISCARD,
ID000265,Miles-Teller,01.jpg,Real,6,6,0,1.0,KEEP,
ID000265,Miles-Teller,02.jpg,Fake,6,4,2,1.0,KEEP,
ID000265,Miles-Teller,03.jpg,Fake,6,2,4,0.33,DISCARD,
ID000265,Miles-Teller,04.png,Fake,6,0,6,0.33,DISCARD,
ID000265,Miles-Teller,05.jpg,Fake,6,2,4,1.0,DISCARD,
ID000266,Mina,01.jpg,Fake,6,0,6,0.0,DISCARD,
ID000266,Mina,01.jpg,Real,6,6,0,1.0,KEEP,
ID000266,Mina,02.jpg,Fake,6,0,6,0.0,DISCARD,
ID000266,Mina,02.jpg,Real,6,6,0,1.0,KEEP,
ID000266,Mina,03.jpg,Fake,6,0,6,0.0,DISCARD,
ID000267,Mohamed-Salah,01.jpg,Real,6,6,0,1.0,KEEP,
ID000267,Mohamed-Salah,01.png,Fake,6,1,5,0.17,DISCARD,
ID000267,Mohamed-Salah,02.jpg,Real,6,6,0,1.0,KEEP,
ID000267,Mohamed-Salah,02.png,Fake,6,0,6,0.0,DISCARD,
ID000268,Mohammad-Ahmed,01.jpg,Real,6,5,1,0.83,KEEP,
ID000268,Mohammad-Ahmed,02.png,Real,6,6,0,1.0,KEEP,
ID000268,Mohammad-Ahmed,03.jpg,Real,6,6,0,1.0,KEEP,
ID000268,Mohammad-Ahmed,1.png,Fake,6,5,1,0.83,KEEP,
ID000269,Mohammad-Albuty,01.jpg,Fake,6,0,6,0.0,DISCARD,
ID000269,Mohammad-Albuty,01.jpg,Real,6,6,0,1.0,KEEP,
ID000269,Mohammad-Albuty,02.jpg,Real,6,6,0,1.0,KEEP,
ID000270,Monica-Bellucci,01.jpg,Fake,6,4,2,0.67,KEEP,
ID000270,Monica-Bellucci,01.jpg,Real,6,6,0,1.0,KEEP,
ID000270,Monica-Bellucci,02.jpg,Fake,6,2,4,0.33,DISCARD,
ID000270,Monica-Bellucci,03.jpg,Fake,6,3,3,0.67,TIE,
ID000270,Monica-Bellucci,04.jpg,Fake,6,2,4,0.5,DISCARD,
ID000271,Mlanie-Laurent,01.jpg,Fake,6,4,2,0.67,KEEP,
ID000271,Mlanie-Laurent,01.jpg,Real,6,6,0,1.0,KEEP,
ID000271,Mlanie-Laurent,02.jpg,Fake,6,1,5,0.17,DISCARD,
ID000271,Mlanie-Laurent,03.jpg,Fake,6,0,6,0.0,DISCARD,
ID000273,Nancy-Pelosi,01.jpg,Fake,6,1,5,0.67,DISCARD,
ID000273,Nancy-Pelosi,01.jpg,Real,6,6,0,1.0,KEEP,
ID000273,Nancy-Pelosi,02.jpg,Fake,6,4,2,0.83,KEEP,
ID000273,Nancy-Pelosi,02.jpg,Real,6,6,0,1.0,KEEP,
ID000273,Nancy-Pelosi,03.jpg,Fake,6,3,3,0.67,TIE,
ID000273,Nancy-Pelosi,03.jpg,Real,6,6,0,1.0,KEEP,
ID000273,Nancy-Pelosi,04.png,Fake,6,4,2,0.83,KEEP,
ID000274,Naomi-Watts,01.jpg,Fake,6,2,4,0.33,DISCARD,
ID000274,Naomi-Watts,01.jpg,Real,6,6,0,1.0,KEEP,
ID000275,Nasser-Al-Huqbani,01.jpg,Fake,6,2,4,0.33,DISCARD,
ID000275,Nasser-Al-Huqbani,01.jpg,Real,6,6,0,1.0,KEEP,
ID000275,Nasser-Al-Huqbani,02.jpg,Fake,6,1,5,0.17,DISCARD,
ID000275,Nasser-Al-Huqbani,02.jpg,Real,6,6,0,1.0,KEEP,
ID000275,Nasser-Al-Huqbani,03.jpg,Real,6,6,0,1.0,KEEP,
ID000276,Neha-Kakka,01.jpg,Fake,6,6,0,1.0,KEEP,
ID000276,Neha-Kakka,01.jpg,Real,6,3,3,0.5,TIE,
ID000276,Neha-Kakka,02.jpg,Real,6,6,0,1.0,KEEP,
ID000276,Neha-Kakka,02.png,Fake,6,6,0,1.0,KEEP,
ID000276,Neha-Kakka,03.jpg,Real,6,4,2,0.67,KEEP,
ID000277,Nelson-Mendala,01.jpg,Fake,6,4,2,0.83,KEEP,
ID000277,Nelson-Mendala,01.jpg,Real,6,6,0,1.0,KEEP,
ID000277,Nelson-Mendala,02.jpg,Fake,6,5,1,1.0,KEEP,
ID000277,Nelson-Mendala,02.jpg,Real,6,6,0,1.0,KEEP,
ID000277,Nelson-Mendala,03.jpg,Real,6,6,0,1.0,KEEP,
ID000278,Neymar,01.jpg,Fake,6,2,4,0.67,DISCARD,
ID000278,Neymar,01.jpg,Real,6,6,0,1.0,KEEP,
ID000278,Neymar,02.jpg,Real,6,6,0,1.0,KEEP,
ID000278,Neymar,110.png,Fake,6,5,1,0.83,KEEP,
ID000279,Nicholas-Galitzine,01.jpg,Fake,6,4,2,0.83,KEEP,
ID000279,Nicholas-Galitzine,01.jpg,Real,6,6,0,1.0,KEEP,
ID000279,Nicholas-Galitzine,02.jpg,Fake,6,3,3,0.5,TIE,
ID000279,Nicholas-Galitzine,02.jpg,Real,6,6,0,1.0,KEEP,
ID000279,Nicholas-Galitzine,03.jpg,Real,6,6,0,1.0,KEEP,
ID000280,Nick-DiGiovanni,01.jpg,Real,6,6,0,1.0,KEEP,
ID000280,Nick-DiGiovanni,02.png,Real,6,6,0,1.0,KEEP,
ID000280,Nick-DiGiovanni,03.jpg,Real,6,6,0,1.0,KEEP,
ID000280,Nick-DiGiovanni,1.jpg,Fake,6,5,1,0.83,KEEP,
ID000280,Nick-DiGiovanni,2.webp,Fake,6,4,2,0.67,KEEP,
ID000281,Nick-Nolte,01.jpg,Fake,6,4,2,0.67,KEEP,
ID000281,Nick-Nolte,01.jpg,Real,6,6,0,1.0,KEEP,
ID000281,Nick-Nolte,02.jpg,Fake,6,1,5,0.17,DISCARD,
ID000281,Nick-Nolte,02.jpg,Real,6,6,0,1.0,KEEP,
ID000281,Nick-Nolte,03.jpg,Real,6,6,0,1.0,KEEP,
ID000282,Nicky-Campbell,01.jpg,Fake,6,0,6,0.0,DISCARD,
ID000282,Nicky-Campbell,01.jpg,Real,6,3,3,0.5,TIE,
ID000282,Nicky-Campbell,02.jpg,Fake,6,0,6,0.0,DISCARD,
ID000282,Nicky-Campbell,02.jpg,Real,6,0,6,0.0,DISCARD,
ID000282,Nicky-Campbell,03.jpg,Fake,6,0,6,0.0,DISCARD,
ID000282,Nicky-Campbell,03.jpg,Real,6,5,1,0.83,KEEP,
ID000283,Nico-Paz,01.jpg,Fake,6,1,5,0.33,DISCARD,
ID000283,Nico-Paz,1.jpg,Fake,6,5,1,0.83,KEEP,
ID000283,Nico-Paz,1.jpg,Real,6,6,0,1.0,KEEP,
ID000283,Nico-Paz,2.jpg,Fake,6,4,2,0.67,KEEP,
ID000284,Ning-Yizhuo,01.jpg,Fake,6,2,4,0.33,DISCARD,
ID000284,Ning-Yizhuo,01.png,Real,6,6,0,1.0,KEEP,
ID000284,Ning-Yizhuo,02.jpg,Real,6,6,0,1.0,KEEP,
ID000284,Ning-Yizhuo,02.png,Fake,6,6,0,1.0,KEEP,
ID000284,Ning-Yizhuo,03.jpg,Real,6,6,0,1.0,KEEP,
ID000285,Norman-Swan,01.jpg,Real,6,6,0,1.0,KEEP,
ID000285,Norman-Swan,02.jpg,Fake,6,5,1,1.0,KEEP,
ID000285,Norman-Swan,02.jpg,Real,6,6,0,1.0,KEEP,
ID000285,Norman-Swan,03.jpg,Real,6,6,0,1.0,KEEP,
ID000285,Norman-Swan,03.png,Fake,6,5,1,0.83,KEEP,
ID000286,Olga-Loiek,01.jpg,Fake,6,3,3,0.5,TIE,
ID000286,Olga-Loiek,01.jpg,Real,6,6,0,1.0,KEEP,
ID000286,Olga-Loiek,02.jpg,Fake,6,5,1,0.83,KEEP,
ID000286,Olga-Loiek,02.png,Real,6,6,0,1.0,KEEP,
ID000286,Olga-Loiek,03.png,Fake,6,5,1,0.83,KEEP,
ID000287,Olivia-Rodrigo,01 (2).jpg,Fake,6,0,6,0.17,DISCARD,
ID000287,Olivia-Rodrigo,01.jpg,Fake,6,0,6,0.33,DISCARD,
ID000287,Olivia-Rodrigo,01.jpg,Real,6,6,0,1.0,KEEP,
ID000287,Olivia-Rodrigo,02.jpg,Fake,6,3,3,0.67,TIE,
ID000287,Olivia-Rodrigo,02.jpg,Real,6,6,0,1.0,KEEP,
ID000287,Olivia-Rodrigo,03.jpg,Fake,6,1,5,0.33,DISCARD,
ID000287,Olivia-Rodrigo,04.png,Fake,6,3,3,0.5,TIE,
ID000288,Patricia-Arquette,01.jpg,Fake,6,4,2,0.67,KEEP,
ID000288,Patricia-Arquette,01.jpg,Real,6,6,0,1.0,KEEP,
ID000288,Patricia-Arquette,02.jpg,Fake,6,3,3,0.67,TIE,
ID000288,Patricia-Arquette,02.jpg,Real,6,6,0,1.0,KEEP,
ID000288,Patricia-Arquette,03.jpg,Fake,6,0,6,0.0,DISCARD,
ID000288,Patricia-Arquette,03.jpg,Real,6,5,1,0.83,KEEP,
ID000288,Patricia-Arquette,04.jpg,Fake,6,2,4,0.5,DISCARD,
ID000289,Patrick-Stewart,01.jpg,Fake,6,5,1,0.83,KEEP,
ID000289,Patrick-Stewart,01.jpg,Real,6,6,0,1.0,KEEP,
ID000289,Patrick-Stewart,02.jpg,Fake,6,4,2,0.67,KEEP,
ID000289,Patrick-Stewart,02.jpg,Real,6,6,0,1.0,KEEP,
ID000289,Patrick-Stewart,03.jpg,Fake,6,0,6,0.0,DISCARD,
ID000289,Patrick-Stewart,04.jpg,Fake,6,3,3,0.67,TIE,
ID000290,Patrick-Wilson,01.jpg,Fake,6,6,0,1.0,KEEP,
ID000290,Patrick-Wilson,01.jpg,Real,6,6,0,1.0,KEEP,
ID000290,Patrick-Wilson,02.jpg,Real,6,6,0,1.0,KEEP,
